id,Country,Year,Debt,RGDP,GDP,dRGDP,GDPI,GDP1,GDP2,RGDP1,RGDP2,GDPI1,GDPI2,Infl,Debt1,Debt2,Debtalt,GDP2alt,GDPalt,RGDP2alt,debtgdp,GDP3,GNI,lRGDP,lRGDP1,lRGDP2
881,New Zealand,1999,36712,,,4.329,,,109639,60453,,,,-0.15,,,,,,,33.4844352830653,,,,57449,
882,New Zealand,2000,36041,,,3.83,,,115906,61766,,,,2.639,,,,,,,31.0950252791055,,,,60453,
883,New Zealand,2001,36761,,,2.614,,,124644,64000,,,,2.63,,,,,,,29.4927954815314,,,,61766,
884,New Zealand,2002,36202,,,4.926,,,131006,66930,,,,2.648,,,,,,,27.6338488313512,,,,64000,
885,New Zealand,2003,36086,,,4.135,,,139938,69243,,,,1.748,,,,,,,25.7871343023339,,,,66930,
886,New Zealand,2004,35527,,,4.536,,,149946,71790,,,,2.317,,,,,,,23.6931962173049,,,,69243,
887,New Zealand,2005,35045,,,2.813,,,157355,73178,,,,3.038,,,,,,,22.271297384894,,,,71790,
888,New Zealand,2006,35461,,,1.954,,,166108,74565,,,,3.362,,,,,,,21.3481590290654,,,,73178,
889,New Zealand,2007,31211.8,,,3.193,,,178098,,,,,2.377,,,,,,,17.5250704668216,,,,74565,
890,New Zealand,2008,31913.9,,,0.194,,,179912,,,,,3.959,,,,,,,17.7386166570323,,,,,
891,New Zealand,2009,43356,,,-2.175,,,178753,,,,,1.53,,,,,,,24.2546978232533,,,,,
892,Norway,1946,7005,,,10.2012700697625,,10778,,176392,,6.11,,,,,,,,,64.9935052885508,,,,160063.491,
893,Norway,1947,6737.9,,,13.5629733774774,,12687,,200316,,6.333,,,,,,,,,53.1086939386774,,,,176392,
894,Norway,1948,6330.3,,,6.95151660376605,,13904,,214241,,6.49,,,,,,,,,45.5286248561565,,,,200316,
895,Norway,1949,6210.5,,,2.66708986608539,,14917,13657,219955,,6.782,,,,,,,,,45.4748480632643,,,,214241,
896,Norway,1950,4752.8,,,4.87008706326295,,16425,15073,230667,,7.121,,,,,,,,,31.5318781927951,,,,219955,
897,Norway,1951,4943.4,,,5.4177667373313,,20456,18765,243164,,8.412,,,,,,,,,26.343725019984,,,,230667,
898,Norway,1952,4933.3,,,3.52437038377391,,22564,20732,251734,,8.963,,,,,,,,,23.7955817094347,,,,243164,
899,Norway,1953,5455.3,,,3.97165261744541,,22884,21013,261732,,8.743,,,,,,,,,25.9615476133822,,,,251734,
900,Norway,1954,5970.9,,,5.04752953402716,,24806,22799,274943,,9.022,,,,,,,,,26.1893065485328,,,,261732,
901,Norway,1955,6482.5,,,2.20773032955921,,26376,24278,281013,,9.386,,,,,,,,,26.7011285937886,,,,274943,
902,Norway,1956,7376.5,,,5.33676377961161,,29747,27462,296010,,10.049,,,,,,,,,26.8607530405651,,,,281013,
903,Norway,1957,8232.3,,,3.01577649403737,,31775,29248,304937,,10.42,,,,,,,,,28.1465399343545,,,,296010,
904,Norway,1958,8312.6,,,0,,31919,29207,304937,,10.467,,,,,,,,,28.4609853802171,,,,304937,
905,Norway,1959,9255.8,,,4.21529693018559,,33946,30958,317791,,10.682,,,,,,,,,29.8979262226242,,,,304937,
906,Norway,1960,9739.2,,,5.62665399586522,,33058,33058,335672,,9.848,,,,,,,,,29.4609474257366,,,,317791,
907,Norway,1961,9853.1,,,6.2677256369313,,36062,39245,356711,,10.11,,,,,,,,,25.1066377882533,,,,335672,
908,Norway,1962,10267.6,,,2.81600511338311,,38843,42295,366756,,10.591,,,,,,,,,24.2761555739449,,,,356711,
909,Norway,1963,10490.9,,,3.82434097874336,,41682,45661,380782,,10.946,,,,,,,,,22.9756247125556,,,,366756,
910,Norway,1964,11111.3,,,4.97765125452359,,45837,50334,399736,,11.467,,,,,,,,,22.0751380776414,,,,380782,
911,Norway,1965,11448,,,5.31050493325596,,45837,55828,420964,,10.889,,,,,,,,,20.5058393637601,,,,399736,
912,Norway,1966,12143,,,3.78203361807661,,50563,54569,436885,,11.574,,,,,,,,,22.2525609778446,,,,420964,
913,Norway,1967,13792,,,6.24741064582213,,54568,59700,464179,,11.756,,,,,,,,,23.1021775544389,,,,436885,
914,Norway,1968,14722,,,2.24568539291954,,63749,63750,474603,,13.432,,,,,,,,,23.0933333333333,,,,464179,
915,Norway,1969,15823,,,4.51282440271132,,69418,69418,496021,,13.995,,,,,,,,,22.7937998789939,,,,474603,
916,Norway,1970,18879,,,1.98701264664198,,91100,79877,505877,,18.008,,,,,,,,,23.6350889492595,,,,496021,
917,Norway,1971,21653,,,5.13049614827319,,101825,89105,531831,,19.146,,,,,,,,,24.3005443016666,,,,505877,
918,Norway,1972,25672,,,5.09315929308372,,112821,98406,558918,,20.186,,,,,,,,,26.0878401723472,,,,531831,
919,Norway,1973,29521,,,4.41316973151697,,127974,111852,583584,,21.929,,,,,,,,,26.3929120623681,,,,558918,
920,Norway,1974,33943,,,4.19219855239348,,148322,129730,608049,,24.393,,,,,,,,,26.1643413242889,,,,583584,
921,Norway,1975,41082,,,5.22786814878407,,169896,148702,639837,,26.553,,,,,,,,,27.6270662129628,,,,608049,
922,Norway,1976,50229,,,5.86305574701056,,193812,170709,677351,,28.613,,,,,,,,,29.4237562167197,,,,639837,
923,Norway,1977,66748,,,4.267506802234,,218484,191532,706257,,30.935,,,,,,,,,34.8495290604181,,,,677351,
924,Norway,1978,85979,,,3.48768224598128,,239951,241225,730889,,32.83,,,,,,,,,35.6426572701834,,,,706257,
925,Norway,1979,102740,,,4.48125501957206,,264802,266107,763642,,34.676,,,,,,,,,38.6085296516063,,,,730889,
926,Norway,1980,106903,,,4.94943965889776,,314363,314698,801438,1025780,39.225,30.679,,,,,,,,33.9700284081882,,,,763642,
927,Norway,1981,107658,,,1.5475053130301,,358176,360827,809180,1041654,44.264,34.64,,,,,,,,29.8364590232993,,,,801438,1025780
928,Norway,1982,103796,,,0.124993519921213,,396186,399185,810868,1042956,48.859,38.274,,,,,,,,26.0019790322783,,,,809180,1041654
929,Norway,1983,92404,,,3.866893713637,,439023,443475,839904,1083286,52.271,40.938,,,,,,,,20.836349286882,,,,810868,1042956
930,Norway,1984,115802,,,5.89410368083774,,494457,498656,889515,1147136,55.587,43.47,,,,,,,,23.2228229480845,,,,839904,1083286
931,Norway,1985,142390,,,5.35402951350146,,547286,552432,935763,1208554,58.486,45.71,,,,,,,,25.7751180235758,,,,889515,1147136
932,Norway,1986,194284,,,4.0375523145842,,561842,570893,969447,1257350,57.955,45.404,,,,,,,,34.0315961134573,,,,935763,1208554
933,Norway,1987,165246,,,1.78001352049946,,613157,622867,989371,1279731,61.974,48.672,,,,,,,,26.5299012469757,,,,969447,1257350
934,Norway,1988,166469,,,-0.172848825260929,,643375,652073,988945,1277519,65.057,51.042,,,,,,,,25.5291968843979,,,,989371,1279731
935,Norway,1989,176426,,,0.997558549031363,,686034,695771,998403,1290263,68.713,53.925,,,,,,,,25.3569062234557,,,,988945,1277519
936,Norway,1990,164867,,,1.9275140029591,,726799,736295,1019224,1315133,71.309,55.986,,,,,,,,22.3914327816976,,,,998403,1290263
937,Norway,1991,177961,,,3.10462896148147,,769782,775727,1056082,1355963,72.89,57.209,,,,,,,,22.9411893617213,,,,1019224,1315133
938,Norway,1992,217023,,,3.5231049814781,,790300,797314,1090933,1403735,72.443,56.799,,,,,,,,27.2192636777982,,,,1056082,1355963
939,Norway,1993,296365,,,2.78663707893585,,830416,838297,1120664,1442852,74.1,58.1,,,,,,,,35.3532220680737,,,,1090933,1403735
940,Norway,1994,290201,,,5.05138434156795,,873410,878806,1179569,1515736,74.045,57.979,,,,,,,,33.022191473431,,,,1120664,1442852
941,Norway,1995,290744,,,4.18634907398121,,937445,943437,1230967,1579190,76.155,59.742,,,,,,,,30.8175320662641,,,,1179569,1515736
942,Norway,1996,284833,,,5.09976633590639,,1026924,1032990,1295644,1659725,79.26,62.239,,,,,,,,27.5736454370323,,,,1230967,1579190
943,Norway,1997,276179,,,5.39264034704545,,1111349,1119180,1362871,1749228,81.545,63.981,,,,,,,,24.6769063064029,,,,1295644,1659725
944,Norway,1998,253689,,,2.68278349077422,,1132134,1140360,1398708,1796156,80.941,63.489,,,,,,,,22.2463958749868,,,,1362871,1749228
945,Norway,1999,258785,,,2.02577059008238,,1233039,1240430,1428546,1832542,86.314,67.689,,,,,,,,20.8625234797611,,,,1398708,1796156
946,Norway,2000,285908,,,3.25356799462169,,1469075,1481240,1469075,1892165,100,78.283,,,,,,,,19.3019362156031,,,,1428546,1832542
947,Norway,2001,278681,,,1.99015413560657,,1526233,1536890,1509127,1929822,101.134,79.639,,,,,,,,18.1327876425769,,,,1469075,1892165
948,Norway,2002,291027,,,1.5020556300011,,1522176,1532310,1529905,1958809,99.495,78.227,,,,,,,,18.9926973001547,,,,1509127,1929822
949,Norway,2003,339832,,,1.01352403424735,,1563689,1593830,1534486,1978662,101.903,80.551,,,,,,,,21.3217218900385,,,,1529905,1958809
950,Norway,2004,320754,,,3.86412636417943,,,1743040,,2055120,,84.815,,,,,,,,18.4019873324766,,,,1534486,1978662
951,Norway,2005,334132,,,2.73920744287439,,,1945720,,2111414,,92.152,,,,,,,,17.1726661595707,,,,,2055120
952,Norway,2006,269363,,,2.28088854199129,,,2159570,,2159573,,100,,,,,,,,12.472992308654,,,,,2111414
953,Norway,2007,265348,,,3.13409178573727,,,2277110,,2227256,,102.238,,,,,,,,11.6528406620673,,,,,2159573
954,Norway,2008,349973,,,2.13213029844797,,,2548320,,2274744,,112.027,,,,,,,,13.7334793118604,,,,,2227256
955,Norway,2009,515352,,,-1.90667609190309,,,2379940,,2231372,,106.658,,,,,,,,21.653991277091,,,,,2274744
956,Portugal,1946,,,,7.84989997930607,,,,15635,,,,8.91,6615,,,,,,,,,,14497,
957,Portugal,1947,,,,8.36584585865046,,,,16943,,,,1.02,8243,,,,,,,,,,15635,
958,Portugal,1948,,,,-0.289204981408253,,,,16894,,,,0.6,8760,,,,,,,,,,16943,
959,Portugal,1949,,,,1.39102639990529,,,,17129,,,,3.12,9410,,,,,,,,,,16894,
960,Portugal,1950,,,,2.83729347889543,,40100,,17615,,,,-2.33,9884,,,,,,24.6483790523691,,,,17129,
961,Portugal,1951,,,,4.47913709906329,,,,18404,,,,5.61,10437,,,,,,,,,,17615,
962,Portugal,1952,,,,0.130406433384045,,,,18428,,,,-0.52,10297,,,,,,,,,,18404,
963,Portugal,1953,,,,6.9785109615802,,49200,,19714,,,,-1.58,10230,,,,,,20.7926829268293,,,,18428,
964,Portugal,1954,,,,4.79862026985898,,50500,,20660,,,,-1.12,10258,,,,,,20.3128712871287,,,,19714,
965,Portugal,1955,,,,4.12391093901259,,53400,,21512,,,,2.38,10504,,,,,,19.6704119850187,,,,20660,
966,Portugal,1956,,,,4.3650055782819,,57400,,22451,,,,2.26,11018,,,,,,19.1951219512195,,,,21512,
967,Portugal,1957,,,,4.42741971404392,,60100,,23445,,,,0.81,11133,,,,,,18.5241264559068,,,,22451,
968,Portugal,1958,,,,1.31371294519087,,63100,,23753,,,,1.48,11120,,,,,,17.6228209191759,,,,23445,
969,Portugal,1959,,,,5.41405296173114,,67300,,25039,,,,1.9,11652,,,,,,17.3135215453195,,,,23753,
970,Portugal,1960,,,,6.67758297056591,,73300,,26711,,,,1.61,11686,,,,,,15.9427012278308,,,,25039,
971,Portugal,1961,,,,5.46216914379845,,78900,,28170,,,,1.91,11717,,,,,,14.850443599493,,,,26711,
972,Portugal,1962,,,,6.63826766063187,,83900,,30040,,,,1.18,11734,,,,,,13.9856972586412,,,,28170,
973,Portugal,1963,,,,5.93541944074567,,91100,,31823,,,,2.53,14790,,,,,,16.2349066959385,,,,30040,
974,Portugal,1964,,,,6.5927159601546,,98600,,33921,,,,2.79,15330,,,,,,15.5476673427992,,,,31823,
975,Portugal,1965,,,,7.44376639839628,,109900,,36446,,,,3.53,16174,,,,,,14.7170154686078,,,,33921,
976,Portugal,1966,,,,4.06903363880811,,120400,,37929,,,,4.44,17552,,,,,,14.578073089701,,,,36446,
977,Portugal,1967,,,,7.54831395502122,,134600,,40792,,,,5.3,21524,,,,,,15.9910846953938,,,,37929,
978,Portugal,1968,,,,8.89635222592666,,146400,,44421,,,,2.58,24731,,,,,,16.8927595628415,,,,40792,
979,Portugal,1969,,,,2.12286981382679,,160500,,45364,,,,5.91,28276,,,,,,17.617445482866,,,,44421,
980,Portugal,1970,,,,9.11295300238075,,180200,,49498,,,,3.18,30570,,,,,,16.9644839067703,,,,45364,
981,Portugal,1971,,,,6.6325912158067,,201900,,52781,,,,7.04,32413,,,,,,16.0539871223378,,,,49498,
982,Portugal,1972,,,,8.01424755120215,,235000,,57011,,,,5.9,33152,,,,,,14.1072340425532,,,,52781,
983,Portugal,1973,,,,11.2013471084528,,282200,,63397,,,,10.69,33304,,,,,,11.801559177888,,,,57011,
984,Portugal,1974,,,,1.14358723598909,,339300,,64122,,,,20.93,34981,,,,,,10.3097553787209,,,,63397,
985,Portugal,1975,,,,-4.34796169801316,,377200,,61334,,,,15.32,38658,,,,,,10.2486744432662,,,,64122,
986,Portugal,1976,,,,6.8999250008152,,468900,,65566,,,,15.54,42723,,,,,,9.11132437619962,,,,61334,
987,Portugal,1977,,,,5.60198883567702,,625833,,69239,,,,19.29,46499,,,,,,7.42993737946065,,,,65566,
988,Portugal,1978,,,,2.81633183610392,,787271,,71189,,,,17.17,53626,,,,,,6.81163157286373,,,,69239,
989,Portugal,1979,,,,5.6385115677984,,995455,,75203,,,,15.02,62809,,,,,,6.3095770275904,,,,71189,
990,Portugal,1980,,,,4.59024241054213,,1256040,7781,78655,1025780,,,5.86,100340,,,,,,7.98859908920098,,,,75203,
991,Portugal,1981,,,,1.5475053130301,,1501140,9490,79928,1041654,,,21.15,151397,,,,,,10.0854683773665,,,,78655,1025780
992,Portugal,1982,,,,0.124993519921213,,1850410,11475,81634,1042956,,,22.73,210549,,,,,,11.3785053042299,,,,79928,1041654
993,Portugal,1983,,,,3.866893713637,,2301700,14662,81492,1083286,,,25.11,292530,,,,,,12.7093018203936,,,,81634,1042956
994,Portugal,1984,,,,5.89410368083774,,2815730,18004,79961,1147136,,,29.3,253773,,,,,,9.01268942689818,,,,81492,1083286
995,Portugal,1985,,,,5.35402951350146,,3523940,22102,82206,1208554,,,19.34,466918,,,,,,13.249885071823,,,,79961,1147136
996,Portugal,1986,,,,4.0375523145842,,5059900,27011,85610,1257350,,,11.67,709702,,,,,,14.0260084191387,,,,82206,1208554
997,Portugal,1987,,,,1.78001352049946,,5928300,31826,91073,1279731,,,9.4,938834,,,,,,15.8364792604963,,,,85610,1257350
998,Portugal,1988,,,,-0.172848825260929,,7071220,37989,97894,1277519,,,9.58,1302540,,,,,,18.4203008816018,,,,91073,1279731
999,Portugal,1989,,,,0.997558549031363,,8358170,44880,102922,1290263,,,12.61,1773625,,,,,,21.2202551515463,,,,97894,1277519
1000,Portugal,1990,,,,1.9275140029591,,9838050,53888,107427,1315133,,,13.37,2343372,,,,,,23.8194764206321,,,,102922,1290263
1001,Portugal,1991,,,,3.10462896148147,,11306700,61792,112119.53,1355963,,,11.43,2858292,,,,,,25.2796306614662,,,,107427,1315133
1002,Portugal,1992,,,,3.5231049814781,,12743200,69470,113341.05,1403735,,,8.86,3768076,,,,,,29.5693075522632,,,,112119.53,1355963
1003,Portugal,1993,,,,2.78663707893585,,13445500,72653,111025.22,1442852,,,5.93,4511583,,,,,,33.5545944739876,,,,113341.05,1403735
1004,Portugal,1994,,,,5.05138434156795,,14616800,78772,112096.43,1515736,,,4.97,5180194,,,,,,35.4400005473154,,,,111025.22,1442852
1005,Portugal,1995,,,,4.18634907398121,,15802100,85138,116897.23,1579190,,,3.97,5671315,,,,,,35.8896285936679,,,,112096.43,1515736
1006,Portugal,1996,,,,5.09976633590639,,16808600,90508,121142.65,1659725,,,2.93,6584002,,,,,,39.170436562236,,,,116897.23,1579190
1007,Portugal,1997,,,,5.39264034704545,,17875700,97898,126210.1,1749228,,,1.89,7048897,,,,,,39.4328445879042,,,,121142.65,1659725
1008,Portugal,1998,,,,2.68278349077422,,19245700,106498,132300,1796156,,,2.21,6338336,,,,,,32.9337774152148,,,,126210.1,1749228
1009,Portugal,1999,,,,2.02577059008238,,22893500,114193,137341,1832542,,,2.17,6719410,62956.06,,,,,29.3507327407343,,,,132300,1796156
1010,Portugal,2000,,,,3.25356799462169,,24513000,122270,142770,1892165,,,2.8,7417901,66175.53,,,,,54.122458493498,,,,137341,1832542
1011,Portugal,2001,,,,1.99015413560657,,25924000,129308,145636,1929822,,,4.41,7831943,72450.09,,,,,56.0290855940854,,,,142770,1892165
1012,Portugal,2002,,,,1.5020556300011,,27152000,135434,146782,1958809,,,3.68,7791675,79474.75,,,,,58.6815349173767,,,,145636,1929822
1013,Portugal,2003,,,,1.01352403424735,,27783200,138582,145636,1978662,,,3.26,8391725,83377,,,,,60.1643792123075,,,,146782,1958809
1014,Portugal,2004,,,,3.86412636417943,,28895100,144128,147841,2055120,,,2.51,,90739.07,,,,,62.9572810279751,,,,145636,1978662
1015,Portugal,2005,,,,2.73920744287439,,29896600,149124,148905,2111414,,,2.13,,101758,,,,,68.2371717496848,,,,147841,2055120
1016,Portugal,2006,,,,2.28088854199129,,31164200,155446,150708,2159573,,,3.04,,108557.15,,,,,69.8359237291407,,,,148905,2111414
1017,Portugal,2007,,,,3.13409178573727,,32714500,163179,,2227256,,,2.42,,112804.13,,,,,69.1290729812047,,,,150708,2159573
1018,Portugal,2008,,,,2.13213029844797,,33325400,166228,,2274744,,,2.65,,118462.7,,,,,71.2651899800274,,,,,2227256
1019,Portugal,2009,,,,-1.90667609190309,,,160077,,2231372,,,-0.58,,128224,,,,,80.1014511766213,,,,,2274744
1020,Spain,1946,66210,,,4.15624967234915,,108187.516,,358021.264,,30.218,,,,,,,,,61.1992977082494,,,,343734.788,
1021,Spain,1947,69276,,,1.98401483773321,,125709.344,,365124.459,,34.429,,,,,,,,,55.1080753392524,,,,358021.264,
1022,Spain,1948,75456,,,0.281950434878975,,135688.969,,366153.929,,37.058,,,,,,,,,55.609531530894,,,,365124.459,
1023,Spain,1949,78370,,,-0.016794302922807,,145457.266,,366092.436,,39.732,,,,,,,,,53.8783672724881,,,,366153.929,
1024,Spain,1950,82961,,,2.05700261996127,,179484.016,,373622.967,,48.039,,,,,,,,,46.2219432397813,,,,366092.436,
1025,Spain,1951,91296,,,9.20574778263028,,228459.031,,408017.755,,55.992,,,,,,,,,39.9616507171476,,,,373622.967,
1026,Spain,1952,97727,,,8.56533804515442,,251201.438,,442965.855,,56.709,,,,,,,,,38.9038378036674,,,,408017.755,
1027,Spain,1953,109424,,,-0.028725464629775,,271524.563,,442838.611,,61.315,,,,,,,,,40.2998530928489,,,,442965.855,
1028,Spain,1954,119163,,,7.09763246005666,,314088.156,336800,474269.668,,66.226,,,,,,,,,37.9393484675048,,,,442838.611,
1029,Spain,1955,131890,,,3.31861682539647,,339288.219,375800,490008.861,,69.241,,,,,,,,,38.8725551357856,,,,474269.668,
1030,Spain,1956,148146,,,8.18399792162126,,419793.719,431600,530111.176,,79.19,,,,,,,,,35.2901897515051,,,,490008.861,
1031,Spain,1957,166812,,,3.28342653164513,,489885.344,506000,547516.987,,89.474,,,,,,,,,34.0512330166791,,,,530111.176,
1032,Spain,1958,174601,,,6.27504749911987,,581873.938,581700,581873.938,,100,,,,,,,,,30.0156438026474,,,,547516.987,
1033,Spain,1959,177353,,,,,,603500,,,,,,,,,,,,29.3874067937034,,,,581873.938,
1034,Spain,1960,186382,,,,,,620700,,,,,,,,,,,,30.027710649267,,,,,
1035,Spain,1961,194283,,,,,,707000,,,,,,,,,,,,27.4799151343706,,,,,
1036,Spain,1962,207975,,,,,,817000,,,,,,,,,,,,25.4559363525092,,,,,
1037,Spain,1963,213518,,,,,,964200,,,,,,,,,,,,22.1445758141464,,,,,
1038,Spain,1964,225803,,,,,,1202200,,,,,,,,,,,,18.7824821161204,,,,,
1039,Spain,1965,246177,,,,,,1398800,,,,,,,,,,,,17.5991564197884,,,,,
1040,Spain,1966,276809,,,,,,1618400,,,,,,,,,,,,17.1038680177954,,,,,
1041,Spain,1967,308362,,,,,,1817800,,,,,,,,,,,,16.9634723291891,,,,,
1042,Spain,1968,356669,,,,,,2037400,,,,,,,,,,,,17.5060861882792,,,,,
1043,Spain,1969,415596,,,,,,2317000,,,,,,,,,,,,17.9368148467846,,,,,
1044,Spain,1970,472960,,,,,,2630100,,,,,,,,,,,,17.982586213452,,,,,
1045,Spain,1971,501909,,,,,,2968000,,,,,,,,,,,,16.9106805929919,,,,,
1046,Spain,1972,577931,,,,,,3483300,,,,,,,,,,,,16.5914793442999,,,,,
1047,Spain,1973,649931,,,,,,4199100,,,,,,,,,,,,15.4778643042557,,,,,
1048,Spain,1974,673768,,,,,,5143100,,,,,,,,,,,,13.1004258132255,,,,,
1049,Spain,1975,699252,,,,,,6038500,,,,,,,,,,,,11.5798956694543,,,,,
1050,Spain,1976,581842,,,,,,7266700,,,,,,,,,,,,8.00696327081068,,,,,
1051,Spain,1977,788981,,,,,,9219700,,,,,,,,,,,,8.55755610269315,,,,,
1052,Spain,1978,1101265,,,,,,11284800,,,,,,,,,,,,9.75883489295335,,,,,
1053,Spain,1979,1281912,,,,,,13201400,,,,,,,,,,,,9.71042465193086,,,,,
1054,Spain,1980,1547443,,,,,,15862500,,307118,,31.422,,,,,,,,9.75535382190701,,,,,
1055,Spain,1981,1850900,,,-0.407986506814972,,,17797700,,305865,,35.96,,,,,,,,10.3996583828247,,,,,307118
1056,Spain,1982,2370800,,,1.23878181550685,,,20467200,,309654,,40.807,,,,,,,,11.583411507192,,,,,305865
1057,Spain,1983,3029100,,,1.65248955285577,,,23305000,,314771,,45.824,,,,,,,,12.9976399914182,,,,,309654
1058,Spain,1984,4663800,,,1.69805985938984,,,26298100,,320116,,50.493,,,,,,,,17.7343610374894,,,,,314771
1059,Spain,1985,8879900,,,2.36164390408478,,,29221600,,327676,,54.978,,,,,,,,30.3881375420921,,,,,320116
1060,Spain,1986,11787700,,,3.43204873106362,,,33454400,,338922,,60.614,,,,,,,,35.2351260222871,,,,,327676
1061,Spain,1987,13560900,,,5.70898318787214,,,37409000,,358271,,64.003,,,,,,,,36.2503675586089,,,,,338922
1062,Spain,1988,15278100,,,5.28454717239184,,,41648200,,377204,,67.436,,,,,,,,36.6836982150489,,,,,358271
1063,Spain,1989,15432400,,,5.00392360632442,,,46669900,,396079,,72.026,,,,,,,,33.0671374911881,,,,,377204
1064,Spain,1990,17924500,,,3.84645487390143,,,51982700,,411314,,77.324,,,,,,,,34.4816640920922,,,,,396079
1065,Spain,1991,20515400,,,2.52556441064491,,,57003500,,421702,,82.781,,,,,,,,35.989719929478,,,,,411314
1066,Spain,1992,22172300,,,0.850600661130363,,,61394200,,425289,,88.387,,,,,,,,36.1146492665431,,,,,421702
1067,Spain,1993,25029600,,,-1.31369492274666,,,63517300,,419702,,93.349,,,,,,,,39.4059571171948,,,,,425289
1068,Spain,1994,32890800,,,2.33451353579444,,,67554500,,429500,,96.707,,,,,,,,48.6878002205627,,,,,419702
1069,Spain,1995,36287300,,,4.12223515715948,,,74408700,,447205,,100,,,,,,,,48.767550031112,,,,,429500
1070,Spain,1996,41126300,,,2.421260942968,,,78842800,,458033,,103.454,,,,,,,,52.1624041764118,,,,,447205
1071,Spain,1997,46764300,,,3.86544200963685,,,83845400,,475738,,105.924,,,,,,,,55.7744372380596,,,,,458033
1072,Spain,1998,48944500,,,4.46884629775213,,,87847600,,496998,,108.55,,,,,,,,55.7152386633215,,,,,475738
1073,Spain,1999,294737,,,4.74529072551599,,,579942,,520582,,111.403,,,,,,,,50.8218063185629,,,,,496998
1074,Spain,2000,305300,,,5.05280628219953,,,630263,,546886,,115.246,,,,,,,,48.4400956426127,,,,,520582
1075,Spain,2001,306922,,,3.64500096912337,,,680678,,566820,,120.087,,,,,,,,45.0906302245702,,,,,546886
1076,Spain,2002,311961,,,2.70385660350729,,,729206,,582146,,125.262,,,,,,,,42.7809151323494,,,,,566820
1077,Spain,2003,309135,,,3.09767652788133,,,782929,,600179,,130.449,,,,,,,,39.4844232363343,,,,,582146
1078,Spain,2004,319154,,,3.26652548656317,,,841042,,619784,,135.699,,,,,,,,37.9474509001929,,,,,600179
1079,Spain,2005,319162,,,3.61545312560505,,,908792,,642192,,141.514,,,,,,,,35.1193672479511,,,,,619784
1080,Spain,2006,312457,,,4.01733437974936,,,984284,,667991,,147.35,,,,,,,,31.7445981037993,,,,,642192
1081,Spain,2007,307168,,,3.56531749679263,,,1052730,,691807,,152.171,,,,,,,,29.1782318353234,,,,,667991
1082,Spain,2008,358425,,,0.855729994059029,,,1088500,,697727,,156.007,,,,,,,,32.9283417547083,,,,,691807
1083,Spain,2009,445558,,,-3.76723274289228,,,1047320,,671442,,155.981,,,,,,,,42.5426803651224,,,,,697727
1084,Sweden,1946,11194.9,,,11.3994033107838,,23696.2343,,9316.28745,,254.35276,,,,,,,,,47.2433714921531,,,,8362.95992,
1085,Sweden,1947,11141.9,,,7.93664476293074,,26393.38601,,10055.68809,,262.4722,,,,,,,,,42.214742722963,,,,9316.28745,
1086,Sweden,1948,11486.9,,,2.31577956591134,,28833.181,,10288.55566,,280.24518,,,,,,,,,39.8391700173491,,,,10055.68809,
1087,Sweden,1949,11861.1,,,2.94912600006287,,30209.45674,,10591.97813,,285.21072,,,,,,,,,39.262870901928,,,,10288.55566,
1088,Sweden,1950,12464,,,6.00784690253133,,33094.95543,32066,11228.32796,,294.74518,,,,,,,,,38.8698309736169,,,,10591.97813,
1089,Sweden,1951,12823,,,2.97712848423071,,40932.86781,39593,11562.60971,,354.01063,,,,,,,,,32.3870381127977,,,,11228.32796,
1090,Sweden,1952,12710,,,0.563609787361741,,44508.02866,43159,11627.77771,,382.7733,,,,,,,,,29.4492458119975,,,,11562.60971,
1091,Sweden,1953,13852,,,4.03442310043955,,45615.26782,44437,12096.89146,,377.08256,,,,,,,,,31.1722213470756,,,,11627.77771,
1092,Sweden,1954,15059,,,5.27826336304087,,48552.72514,47279,12735.39725,,381.24233,,,,,,,,,31.8513504938768,,,,12096.89146,
1093,Sweden,1955,16081,,,2.81078660502718,,52236.67897,50827,13093.36209,,398.95543,,,,,,,,,31.6386959686781,,,,12735.39725,
1094,Sweden,1956,16966,,,3.49410087993678,,57005.97605,55241,13550.85737,,420.68169,,,,,,,,,30.7126952806792,,,,13093.36209,
1095,Sweden,1957,19095,,,3.08230437820629,,61064.14411,58963,13968.53604,,437.15493,,,,,,,,,32.3847158387463,,,,13550.85737,
1096,Sweden,1958,19851,,,3.63923777369586,,64154.63219,62269,14476.88428,,443.15221,,,,,,,,,31.8794263598259,,,,13968.53604,
1097,Sweden,1959,21772,,,4.70046535455211,,68158.63476,66245,15157.36521,,449.67337,,,,,,,,,32.8658766699374,,,,14476.88428,
1098,Sweden,1960,22770,,,5.62295589102586,,74380.14119,72161,16009.65717,,464.59547,,,,,,,,,31.5544407644018,,,,15157.36521,
1099,Sweden,1961,22412,,,5.09151889602892,,81244.04593,78522,16824.79189,,482.88292,,,,,,,,,28.5423193499911,,,,16009.65717,
1100,Sweden,1962,21325,,,6.04755533769636,,88318.72557,85196,17842.28049,,494.99685,,,,,,,,,25.0305178646885,,,,16824.79189,
1101,Sweden,1963,21518,,,5.27072680270366,,95275.75471,91007,18782.69835,,507.25275,,,,,,,,,23.6443350511499,,,,17842.28049,
1102,Sweden,1964,21769,,,8.0303933007581,,106808.69601,101508,20291.0229,,526.38399,,,,,,,,,21.4456003467707,,,,18782.69835,
1103,Sweden,1965,21512,,,5.10999792918276,,118166.84856,111664,21327.89375,,554.04837,,,,,,,,,19.2649376701533,,,,20291.0229,
